"ff" "t" "td" "hu" "precip" "ws_arome" "t2m_arome" "d2m_arome" "r_arome" "tp_arome" "msl_arome" "season" "month" "wind_dir"
"174" 6.37416666666667 283.48375 282.904166666667 96.3125 3.2 6.06405755833333 283.1753025 282.895109583333 98.1544480833333 49.8973704051 101362.52 "winter" "Jan" 4
"175" 3.82625 285.08 283.52125 90.5041666666667 6.6 3.72298154583333 286.094335 282.848674166667 81.7994064166667 52.769121394 99981.65 "spring" "Jun" 4
"176" 9.425 281.445 279.835833333333 89.8666666666667 16.5 9.0510443875 281.892231666667 280.065025416667 88.4958383333333 84.0766600384 99177 "winter" "Feb" 3
"177" 4.04041666666667 284.82875 283.5675 92.2375 0.4 3.153632525 284.85332875 283.635695416667 92.508555 157.5084438 100577.76 "spring" "May" 4
"178" 3.68458333333333 280.315416666667 279.065 92.0791666666667 0.2 3.79980125416667 279.452300416667 278.585507916667 94.227758625 0.02238476 101844.23 "autumn" "Dec" 3
"179" 2.53291666666667 287.575416666667 283.70875 79.8791666666666 0.2 2.36268763125 287.61960625 283.57921875 78.7480819166667 0.01984311036 102293.44 "autumn" "Sep" 3
"180" 2.04625 288.09 283.01625 74.3583333333333 0 1.80626157916667 287.865708333333 282.199274166667 70.8299988333333 0 102847.86 "summer" "Jul" 3
"181" 3.3325 291.750833333333 290.0925 90.975 1 2.68494624583333 291.487590833333 290.245335416667 92.9667102083333 3.798051413 101647.82 "summer" "Jun" 3
"182" 4.76041666666667 280.008333333333 279.252916666667 95.0458333333333 12.9 4.25128815 279.415147083333 278.51645 94.1251182916667 26.764210612 101030.78 "autumn" "Nov" 2
"183" 2.95416666666667 278.550833333333 276.090416666667 85.2333333333333 0.4 1.9909644375 276.596762083333 275.678708333333 93.7551620416667 0 102836.664 "autumn" "Dec" 2
"184" 4.71041666666667 278.845 276.535 85.7375 0.4 3.91805752083333 279.017117916667 276.635091666667 84.987915875 22.9740766025 101363.875 "spring" "Apr" 4
"185" 4.24125 280.911666666667 280.030833333333 94.1708333333333 5.6 3.22509555 280.80866125 279.942194583333 94.2457177083333 72.9686560473 100865.81 "autumn" "Nov" 4
"186" 4.0925 285.70875 282.214583333333 80.225 0 3.81485515416667 285.766389583333 282.48895875 81.1592802083333 14.13042151743 101732.305 "summer" "Jul" 4
"187" 7.91583333333333 281.78875 281.0925 95.4041666666667 13.7 7.35448025416667 282.046470416667 281.362697916667 95.4866707083333 71.470457113 100044.53 "spring" "Mar" 3
"188" 3.28291666666667 295.564166666667 286.496666666667 62.2958333333333 0.2 2.9077173125 294.696742083333 287.535102083333 67.3765807083333 0 101067.055 "summer" "Sep" 3
"189" 3.17333333333333 286.509583333333 285.5025 93.7291666666667 7.3 3.19807236958333 286.408625 284.8350575 90.49548525 64.77645171027 101417.695 "summer" "Jul" 4
"190" 5.77125 285.725833333333 282.9 83.95 1.8 4.98895909166667 285.71144625 283.272979166667 85.50729925 14.534547691 100224.6 "summer" "Sep" 4
"191" 6.315 287.651666666667 282.606666666667 73.675 0.2 5.14130498333333 287.581430416667 282.923495833333 75.08611675 1.1031736543 101804.71 "spring" "May" 1
"192" 4.64416666666667 279.457916666667 274.605833333333 72.9375 0.2 4.07037680416667 279.074615416667 275.001775416667 76.3471225 0.167268794 101693.555 "spring" "Apr" 1
"193" 2.80083333333333 287.821666666667 287.487083333333 97.8875 2.6 2.83345070416667 288.74322375 288.103162083333 96.0397334583333 118.9847286592 101494.54 "summer" "Jun" 3
"194" 2.68833333333333 278.951666666667 277.776666666667 92.4916666666667 0.8 2.33497179166667 278.848802083333 277.92241875 93.9756644166666 13.4760745176 100709.15 "autumn" "Nov" 4
"195" 2.48708333333333 291.120833333333 288.635833333333 86.5791666666667 0.2 2.17800455 291.063345416667 287.727538333333 81.9685548333333 0.514770702 102745.79 "summer" "Aug" 4
"196" 3.67291666666667 292.389166666667 288.304166666667 79.525 0 3.57505573541667 292.502659583333 288.210309166667 78.3918319166667 0 101359.21 "summer" "Aug" 3
"197" 7.50041666666667 282.910416666667 282.3075 96.0791666666667 0.8 5.8447760125 282.840851666667 282.471898333333 97.5638277083333 17.538430594 101139.734 "autumn" "Nov" 2
"198" 4.23583333333333 279.332083333333 276.027083333333 80.2125 1 3.64828463333333 278.66820375 274.756936666667 76.7402475 0 100900.41 "winter" "Mar" 3
"199" 3.89791666666667 286.670416666667 282.613333333333 78.35 0.2 3.39099315416667 287.353780833333 283.008823333333 76.6972043333333 1.709536704 102104.055 "summer" "Aug" 4
"200" 6.565 281.656666666667 279.095416666667 84.6 3.8 6.28150777083333 281.987144166667 279.067941666667 82.514764625 47.680154998 101380.195 "autumn" "Nov" 1
"201" 3.17291666666667 281.130416666667 280.065833333333 93.1291666666667 0.6 2.97792480833333 281.2946 280.341992916667 93.7917145 14.193689526 102661.31 "autumn" "Nov" 4
"202" 4.54041666666667 281.195833333333 278.81125 85.8291666666667 2.4 4.40470833333333 281.433919583333 278.852715416667 84.654912 6.77464249672 100067.58 "spring" "Apr" 3
"203" 3.63958333333333 279.166666666667 277.497083333333 89.1916666666667 2.6 3.2182248125 279.8603 278.209793333333 89.269316375 25.91044424 100689.08 "autumn" "Nov" 4
"205" 3.95041666666667 277.710833333333 275.202916666667 84.45 0.6 3.42349432833333 277.67649375 276.00132875 89.1384507916667 0.7558237782 102298.87 "winter" "Feb" 1
"206" 3.68083333333333 283.700416666667 283.32 97.5666666666667 1 2.8234925475 283.746179583333 283.60327375 99.060383625 6.4863405491 102293.53 "winter" "Mar" 4
"208" 6.98041666666667 277.95875 276.6875 91.8125 26.8 5.55902155416667 278.219615833333 276.502305 88.9891769166667 223.061145402 99133.5 "winter" "Feb" 4
"209" 5.17458333333333 276.37125 273.135833333333 79.8208333333333 2.8 4.88823811666667 277.007259166667 273.851489583333 80.2254307083333 38.657603882 102048.47 "autumn" "Dec" 4
"210" 8.30166666666667 276.345416666667 273.315833333333 81.1 5.8 6.3004563 276.336554583333 273.736571666667 83.119582625 206.97245798 98467.234 "winter" "Dec" 4
"211" 2.04916666666667 288.5 285.199166666667 81.4708333333333 0 2.12952254583333 289.96789875 285.385424166667 75.958896375 0 102259.11 "summer" "Jul" 4
"212" 5.6925 278.972916666667 278.19 94.775 9.7 5.06363065833333 278.6507775 277.524367916667 92.580052125 175.2839368 99048.44 "winter" "Feb" 4
"213" 6.765 284.963333333333 283.21875 89.675 16.7 6.45091993333333 285.3941525 283.345437083333 88.0870641666667 111.767091191 99736.8 "spring" "Jun" 3
"214" 7.36083333333333 284.040833333333 280.234583333333 77.925 3.8 6.90181675833333 284.02849125 280.943420416667 81.6432121666667 160.6484161732 100160.43 "spring" "Jun" 4
"215" 4.95208333333333 282.068333333333 280.200833333333 88.4125 1 3.96994780833333 282.196037083333 280.044615416667 86.6990757083333 19.897745204 100984.92 "spring" "Apr" 4
"216" 2.50375 284.357916666667 281.085833333333 81.5166666666666 0.2 1.89255198458333 283.40545875 280.601173333333 83.7728270833334 1.121886372 102172.4 "autumn" "Oct" 3
"217" 2.36416666666667 286.767916666667 285.76625 93.825 0.6 2.36418414166667 286.156499166667 285.328398333333 94.7833914166666 6.15596411812 102148.875 "autumn" "Oct" 4
"218" 3.85958333333333 292.308333333333 288.782916666667 81.5333333333334 0.4 4.11386184166667 292.624477916667 287.947255833333 76.9511677916666 0 100848.81 "summer" "Sep" 3
"220" 2.83 290.96 287.032083333333 79.9166666666667 0 2.69774077916667 291.3853275 287.255053333333 78.76712675 0.10631965477 101779.73 "summer" "Jul" 2
"221" 6.21541666666667 282.264166666667 280.024166666667 86.0541666666667 1 6.4392187625 282.19083375 280.219193333333 87.5360768333333 55.0424089978 100180.29 "spring" "Apr" 4
"222" 2.59583333333333 285.6925 282.3375 81.2958333333333 0.2 3.12677156666667 286.792629583333 282.910184166667 78.83720675 0 102059.6 "spring" "Jun" 3
"223" 2.40166666666667 287.613333333333 284.09875 80.675 0 1.84021847333333 286.535053333333 283.31798625 82.5696410833334 0.012027208 101959.02 "autumn" "Sep" 4
"224" 5.46625 284.788333333333 282.642083333333 87.7083333333334 0 5.61590614166667 284.08147625 282.212106666667 88.809486625 0.8412580721 102459.945 "winter" "Jan" 3
"225" 2.22291666666667 289.790833333333 285.697916666667 78.4083333333333 0.2 1.98991302625 289.567300416667 285.904924583333 80.1129080833333 0 101631.38 "spring" "Jun" 4
"226" 5.64791666666667 278.140833333333 275.673333333333 84.4041666666667 1.4 5.4046614125 277.9746 276.419858333333 89.8674710416666 71.96394931 100983.3 "winter" "Mar" 1
"227" 3.6325 296.10375 290.05875 71.2833333333333 0 2.7640487375 295.766504166667 289.0979025 68.4137517083333 0 101640.79 "summer" "Jul" 2
"228" 1.93961111111111 284.095333333333 278.396333333333 69.8016666666667 0.2 1.83189061416667 281.92660875 277.764812916667 77.3339647083334 0 102361.94 "spring" "May" 3
"229" 4.76916666666667 289.999583333333 287.85625 87.7791666666667 0 4.39055475416667 291.146889583333 287.84373875 82.0172773333334 0 101693.31 "summer" "Jul" 3
"230" 2.45097222222222 277.763055555556 273.732777777778 76.0833333333333 0.4 2.57917596666667 278.078930833333 273.878804583333 75.4844967916667 5.115124385 101198.67 "spring" "Apr" 3
"231" 5.91458333333333 283.505833333333 283.495 99.9458333333333 1.8 5.59745346666667 283.328129583333 283.111670833333 98.6031849583333 11.3949978746 101890.42 "winter" "Mar" 4
"232" 2.33416666666667 282.85125 280.375 85.4666666666667 0.8 2.632774775 282.167787916667 280.350625 88.802836625 3.64085206 102106.14 "autumn" "Oct" 3
"233" 3.295 291.544166666667 284.915833333333 67.1458333333333 0.2 2.89898363333333 291.079454166667 285.681332083333 72.004474375 0 102516.41 "spring" "Jun" 2
"234" 2.81791666666667 282.405416666667 281.752083333333 95.7083333333333 0 2.44581454583333 282.096374583333 281.511090833333 96.1940711666667 6.4399043462 102437.71 "autumn" "Nov" 4
"235" 5.19541666666667 282.17 281.88625 98.1708333333333 7.6 5.2809657375 282.30391125 281.560070416667 95.242620375 95.35826404 100143.2 "winter" "Feb" 3
"236" 4.75666666666667 290.627916666667 288.6875 89.4333333333333 2.6 4.53267870416667 290.04835125 288.613415 91.8328437083333 41.556535585 101345.97 "summer" "Aug" 4
"238" 5.49916666666667 284.129166666667 282.151666666667 87.7583333333333 0 6.08531734166667 283.741870416667 282.595179583333 92.7005649166667 0.03863915188 101169.59 "autumn" "Nov" 3
"239" 2.68708333333333 289.086666666667 286.02 83.7375 0.2 2.64504409166667 289.045409166667 285.77236875 82.8697897916667 0.04635651613 101462.99 "summer" "Aug" 1
"240" 4.72375 279.566666666667 278.15625 91.5125 0 3.6766892025 279.436127916667 277.463399583333 88.2063720833333 4.32813175 101537.6 "spring" "Mar" 2
"242" 3.92208333333333 277.185416666667 275.928333333333 91.6375 6.8 4.17506845 277.771799166667 276.25807125 90.0469189166667 144.69336011 98923.81 "winter" "Feb" 3
"243" 3.96 279.281666666667 277.652083333333 89.7708333333333 8.9 4.03689316666667 279.197062083333 277.532723333333 89.41469025 74.51318191 101457.68 "spring" "Apr" 4
"244" 4.97291666666667 279.105833333333 278.160833333333 93.9791666666667 0 4.02235857083333 279.51657625 278.789167916667 95.230961 1.0381364862 101728.55 "autumn" "Nov" 2
"245" 2.81083333333333 281.442916666667 281.17375 98.075 1 2.20928529583333 281.22555125 280.933247083333 98.054547125 3.14278722426 103735.91 "winter" "Dec" 3
"247" 1.44208333333333 287.385833333333 284.908333333333 85.9458333333333 0.2 1.42174340166667 286.85872625 284.854802083333 88.3500310416667 10.757345082 102080.49 "summer" "Sep" 3
"248" 5.76375 285.704166666667 283.4025 86.8875 2.6 5.11238869166667 285.758475416667 283.16444875 85.2720525833333 8.490468041 100819.99 "summer" "Sep" 4
"249" 3.58375 286.77875 282.075416666667 75.5 0.2 3.15389824583333 286.08663625 282.160570833333 78.515544875 0 101603.945 "spring" "May" 3
"250" 2.7675 284.95125 281.545416666667 81.8041666666667 0 2.39081834166667 283.775961666667 281.0960675 85.1057927083333 0.589375018 102219.05 "summer" "Sep" 4
"251" 4.09666666666667 286.225833333333 285.207916666667 93.6291666666667 0.6 3.49757505416667 286.229659583333 284.849804166667 91.44494875 5.9058722686 101848.24 "autumn" "Sep" 4
"252" 2.92083333333333 281.63625 277.84375 79.8166666666666 0.2 2.66058367083333 280.738835416667 277.029651666667 79.2576989166667 1.9180258462 100133.79 "spring" "Apr" 3
"253" 4.94375 280.34125 279.9425 97.3125 3.6 4.6591456875 280.42285125 279.63889625 94.8719880416667 19.222157596 101817.67 "winter" "Jan" 4
"254" 4.42916666666667 282.8 281.667083333333 92.7375 0.8 3.75680212916667 282.93582875 281.542410833333 91.176481875 44.95841022 100595.1 "autumn" "Nov" 4
"255" 4.55291666666667 275.739583333333 273.28 84.3041666666667 2 4.57991730833333 275.988505 273.673343333333 84.856 7.8972167978 100267.375 "winter" "Feb" 4
"256" 7.89791666666667 276.128333333333 274.907916666667 91.8708333333333 34.5 7.81581075833333 277.155432083333 275.611622083333 89.6926247083334 1069.0481846 96622.93 "autumn" "Dec" 4
"257" 4.85208333333333 285.705 281.64125 77.2416666666667 0 4.61629649166667 285.706513333333 281.721501666667 77.5943714166667 3.3699475049 101627.35 "spring" "Jun" 4
"258" 6.565 282.059166666667 280.80875 92.05 1.2 6.45782552916667 282.483062083333 280.949737083333 90.371837625 5.2288918746 100602.35 "winter" "Feb" 4
"259" 5.41916666666667 282.727083333333 278.809583333333 77.9125 0.8 4.42156216666667 283.550719583333 279.076467916667 74.7246880833333 0.213280449 101892.09 "spring" "Apr" 2
"260" 2.28125 277.642916666667 276.085 90.4125 0 2.03253929291667 277.15700625 275.621128333333 90.5478459583333 1.5026733902 102865.23 "winter" "Mar" 2
"262" 4.31125 287.83875 284.946666666667 83.2958333333333 1.8 3.54169734583333 287.241401666667 285.2989975 88.3658155 45.067556464 100118.85 "spring" "May" 3
"263" 2.7375 281.295833333333 280.185416666667 92.9541666666667 0.2 2.23815690833333 281.362117083333 280.335006666667 93.4590038333333 1.12996633 103532.59 "winter" "Mar" 4
"264" 3.67791666666667 287.45375 283.48375 77.6291666666667 0 3.422668 287.361466666667 283.736819583333 79.6572784166667 1.326902297 102363.6 "summer" "Sep" 4
"265" 3.76125 291.47625 287.282083333333 77.1666666666667 0 3.27511542916667 291.3539575 287.129724583333 77.0266939166667 1.41424455468 102670.984 "summer" "Aug" 4
"266" 1.69458333333333 285.754583333333 284.355416666667 91.8166666666667 0.4 1.59857969875 286.38020375 284.628209166667 90.22807575 42.901078675 100127.89 "spring" "May" 2
"267" 6.9625 286.973333333333 284.890833333333 87.7666666666667 0.6 5.65339140833333 287.446072083333 284.514361666667 83.395849 12.3986252252 101382.35 "summer" "Sep" 1
"268" 2.88708333333333 285.838333333333 284.338333333333 90.8416666666667 0 3.1224053625 286.109302083333 283.802559583333 86.4575976666667 0.32481920322 101931.62 "autumn" "Oct" 4
"270" 4.75291666666667 283.490416666667 282.248333333333 92.2208333333333 1.2 4.40069359166667 282.076105416667 281.43096875 95.86355825 0.3407097678 102461.29 "autumn" "Dec" 3
"272" 3.73083333333333 278.854166666667 277.119583333333 89.1 0 3.49723148458333 279.224540416667 277.49564 88.902477125 1.843103968 99477.18 "autumn" "Nov" 4
"273" 4.15833333333333 281.036666666667 277.7875 80.9083333333333 0 3.73957171666667 280.64760375 277.60885125 81.9428759583333 2.05384957737 102253.67 "winter" "Mar" 4
"274" 3.08625 281.85625 280.442083333333 91.475 1.8 3.2129972375 281.44065125 280.161161666667 92.059262875 12.85833837966 102433.5 "winter" "Feb" 3
"275" 5.74791666666667 280.664166666667 280.445833333333 98.45 0.2 4.6709682125 278.13927 277.767181666667 97.5172619166667 2.67537300637 102944.38 "winter" "Jan" 3
"276" 3.32833333333333 284.817916666667 284.083333333333 95.5416666666666 0.8 3.2260707875 286.334539166667 284.57538125 89.6642547916667 0.4981326551 100539.39 "spring" "May" 3
"277" 6.39541666666667 280.120416666667 279.89625 98.4333333333333 4.8 5.24487208333333 279.284522916667 278.928282083333 97.5561934166667 34.350304366 101272.74 "winter" "Jan" 3
"278" 3.63 282.324166666667 280.452083333333 88.3875 0.6 3.36265219166667 281.875860416667 278.892904166667 82.54722425 3.8970689573 102046.37 "spring" "Apr" 4
"279" 4.4725 290.011666666667 286.3 80.2375 0.2 4.33264424166667 290.2373175 286.045268333333 78.278386875 2.705573069 101759.18 "summer" "Jun" 4
"280" 6.69041666666666 277.509166666667 275.191666666667 84.9666666666667 0 5.59599598333333 278.10295875 275.739345833333 84.9927506666667 0.0247979384 102076.99 "winter" "Mar" 2
"281" 4.29666666666667 291.685 289.22375 86.7916666666666 0.2 3.7086152875 292.1919975 289.18750125 84.0923493333333 0.88767734177 101735.16 "summer" "Jul" 1
"282" 4.85958333333333 279.732916666667 274.0075 68.2333333333333 0 4.02973499583333 279.764915 272.512325 61.5636184166667 0 103299.98 "spring" "Apr" 2
"283" 4.83041666666667 282.462083333333 281.712083333333 95.1333333333333 4 3.81128707916667 282.18785625 281.608494583333 96.1876272916667 16.4777831774 101406.61 "winter" "Feb" 4
"284" 3.27166666666667 280.113333333333 279.8425 98.1666666666667 0 3.45066612916667 280.6972175 279.92536125 94.9459242083333 0.3298752924 101624.336 "autumn" "Nov" 2
"285" 3.70083333333333 289.535833333333 288.625 94.5625 0.2 3.64732561666667 289.455691666667 288.357235833333 93.338128125 3.837306617 101675.97 "summer" "Jul" 4
"286" 2.30416666666667 279.140833333333 276.739166666667 85.1583333333333 2.8 2.45003896833333 279.239704583333 276.27332 82.075630375 13.43845776 100945.375 "spring" "Mar" 4
"287" 8.61166666666667 279.527083333333 277.465416666667 86.8583333333333 8.7 7.21538711666667 279.832574166667 277.027236666667 82.8338391666667 105.08076862 99870.58 "winter" "Mar" 4
"288" 3.92458333333333 286.047083333333 280.770416666667 72.4916666666667 0.2 3.287429925 285.025045833333 280.939786666667 76.81634925 0 102216.31 "autumn" "Oct" 3
"289" 3.11375 296.204166666667 289.1425 66.6916666666667 0 2.7380500125 295.73477125 288.318391666667 65.0104644166667 0 101543.08 "spring" "Jun" 2
"290" 1.92583333333333 274.684583333333 271.957083333333 82.8791666666667 0.4 1.47847026216667 274.099332916667 270.10944 73.3252927916667 0 103038.98 "winter" "Jan" 2
"291" 7.54625 280.768333333333 278.112916666667 83.9583333333333 1.6 6.7379419125 281.16751 277.648614166667 79.2854881666666 7.28717418 100683.1 "winter" "Feb" 4
"292" 2.04458333333333 290.690416666667 286.475416666667 78.6708333333333 0 1.82219065833333 291.004459583333 286.488554166667 76.8445993333333 0.3334975613 102162.695 "summer" "Jul" 3
"293" 4.86166666666667 273.251666666667 272.600833333333 95.3833333333333 1.6 4.5360060625 274.137413333333 272.833132083333 90.6253900416667 2.386771549 101130.06 "winter" "Feb" 2
"294" 4.06083333333333 292.454583333333 287.137083333333 73.4625 0.2 3.558569725 292.00639625 287.182108333333 75.1318523333333 0 101608.03 "spring" "May" 2
"295" 2.265 284.356666666667 281.104166666667 81.4583333333333 0 2.21638015833333 284.740505833333 280.495964166667 76.042204375 0.0369242825 101457.875 "spring" "May" 4
"296" 2.75458333333333 286.865 286.3875 97.0041666666667 0.8 2.02025046666667 285.999292083333 285.97908375 99.8706706666667 11.194169142 102159.84 "autumn" "Oct" 4
"297" 5.48625 285.362916666667 281.765416666667 80.2 4.4 5.40690202083333 285.544335 281.680836666667 78.62395675 7.984261905 100557.75 "spring" "May" 3
"298" 5.67833333333333 273.3775 268.5825 71.2208333333333 0 4.2746634125 273.381002083333 267.5367525 62.1163028333333 0 103011.016 "winter" "Jan" 2
"299" 3.86125 287.756666666667 281.64875 70.2625 0 2.84583399583333 287.121744166667 281.925285833333 73.19664775 0 101855.836 "spring" "Apr" 4
"300" 1.695 286.8825 284.911666666667 88.95 2.8 1.63559661791667 287.146125833333 284.361814166667 85.1650375416666 66.89198509 100350.914 "spring" "May" 3
"301" 1.55333333333333 289.19125 285.9275 82.35 0.2 1.65037008958333 290.146798333333 283.70613375 68.9019648333333 0 101660.945 "summer" "Jul" 3
"302" 2.445 276.444583333333 272.93375 78.15 0.2 1.92018151458333 275.532690416667 273.43695625 86.117199125 0.0494370672 103048.24 "winter" "Jan" 4
"303" 5.47125 286.184166666667 284.367083333333 89.0666666666667 2.6 5.19599324166667 286.389625416667 284.472024166667 88.378868 12.75849358 100287.45 "summer" "Sep" 4
"304" 4.10625 278.907916666667 277.570416666667 91.2083333333333 1.8 3.62036162916667 279.362480416667 277.117665833333 85.7552991666667 6.9754186 101340.42 "winter" "Feb" 4
"305" 6.24208333333333 281.927916666667 280.380833333333 90.0333333333333 0 5.95393253333333 282.124887083333 280.26499875 88.2487131666667 0.173697122 101524.13 "winter" "Feb" 4
"306" 6.79833333333333 278.067083333333 277.355 95.1458333333333 12.1 5.0604103625 278.09372875 277.141209166667 93.6491977916667 172.98036471 100415.87 "winter" "Jan" 4
"307" 6.02083333333333 282.61875 278.567916666667 76.3666666666667 0.2 6.11149912916667 281.753184166667 279.20027125 84.2076184583333 9.42521058 100902.88 "winter" "Feb" 2
"308" 2.67166666666667 283.4325 277.567916666667 69.3333333333333 0.2 2.23394344708333 282.90379 277.68419 72.782976375 0 101464.164 "spring" "Apr" 3
"309" 2.6525 290.484166666667 286.356666666667 78.4625 0 2.28600010833333 290.104524166667 286.209831666667 79.3034935 0 101788.55 "summer" "Jul" 2
"310" 2.87541666666667 275.462083333333 274.545833333333 93.9083333333333 0.2 2.74216786666667 276.164079166667 275.446295833333 94.781734375 0.6409687144 102822.875 "winter" "Dec" 4
"311" 4.84041666666667 288.472083333333 286.440416666667 88.5625 6.5 4.63396835833333 288.9336175 286.461550416667 86.4841733333333 21.757591591 100969.68 "summer" "Jul" 3
"312" 8.76208333333333 285.297083333333 281.815 80.0458333333333 5.2 8.9667028875 285.48110875 281.5135075 77.753172875 42.044417639 99301.72 "autumn" "Nov" 3
"313" 3.4375 287.27 285.277083333333 88.1541666666667 1 3.2454237875 287.32346125 284.9193575 85.77700975 7.661590385 101515.586 "summer" "Sep" 4
"314" 3.91416666666667 283.619166666667 280.88875 83.9583333333333 0.4 3.29676349833333 281.729585 280.208300833333 90.4753077916667 0.3783405702 102073.61 "winter" "Mar" 3
"316" 2.48083333333333 285.688333333333 283.99 90.0083333333333 17.1 2.47728745833333 285.912335 283.193610833333 84.5707105 4.9293851866 100113.28 "spring" "Jun" 4
"317" 3.6425 276.03625 273.40625 83.6125 0.2 2.83885554958333 275.390635 273.365028333333 86.7395460833333 0.1641518705 101850.984 "winter" "Feb" 2
"318" 1.655 288.150833333333 286.4825 90.2458333333334 1.8 1.70445211 288.983510416667 286.383309166667 85.401034625 83.51389047 100275.336 "summer" "Jun" 4
"319" 3.77791666666667 282.764583333333 279.475833333333 82.0041666666666 0.4 3.14531160416667 282.523620833333 279.09783375 81.2535504166667 1.23590611653 102644.81 "spring" "Apr" 1
"320" 3.39083333333333 286.45375 284.819166666667 90.3208333333333 0 2.96291479166667 286.621261666667 284.427835416667 87.1900585416667 2.513730228 102199.75 "summer" "Sep" 1
"321" 2.62375 285.0975 283.257916666667 89.0583333333333 4.2 2.7637528975 285.213765833333 283.160844166667 87.8282312083333 20.219499932 99928.57 "spring" "Jun" 3
"322" 5.19041666666667 288.024166666667 284.355416666667 79.3458333333333 0 5.8411669875 289.234225416667 284.70021375 75.4717933333333 0 101362.73 "autumn" "Oct" 3
"323" 2.345 290.4325 288.026666666667 86.7041666666667 0.2 2.62622662916667 291.373974583333 288.351045416667 83.8895082916667 0.00209082726 102439.66 "summer" "Jul" 3
"324" 1.66166666666667 276.781666666667 268.119166666667 54.3041666666667 0 1.85860669375 274.71160125 268.575037083333 61.3394912083333 0 102387.26 "winter" "Jan" 3
"325" 2.125 279.5275 276.225833333333 79.8666666666667 0 2.13789858333333 278.533559166667 276.3793725 86.5662929583333 0 102704.375 "autumn" "Nov" 4
"326" 7.53416666666667 281.196666666667 279.559166666667 89.5916666666667 8.4 6.5329409875 281.621786666667 279.314393333333 85.7279122083334 127.2720028 99976.17 "autumn" "Nov" 4
"327" 3.05541666666667 281.977083333333 274.24 62.3708333333333 0 2.2336464875 281.29354875 272.599034166667 57.5211399583333 0 103031.914 "spring" "Apr" 2
"328" 8.25375 277.112083333333 272.18875 70.4666666666667 0 7.261525875 277.428730416667 272.698517083333 71.1435783333333 0.03308105545 101065.625 "winter" "Feb" 1
"329" 2.79708333333333 284.69875 282.81875 88.35 1.6 2.50199928166667 285.62436625 283.310946666667 86.2771766666667 5.729363045 101356.86 "autumn" "Oct" 2
"330" 3.03791666666667 279.857916666667 279.214166666667 95.7 1.8 2.9603374125 279.78406 278.824650416667 93.72924225 9.019297439 102847.336 "autumn" "Dec" 4
"331" 2.74416666666667 281.19625 280.928333333333 98.2541666666667 3.6 2.35363187916667 281.629015416667 280.9994175 95.9785661666667 1.5619651015 102536.45 "autumn" "Dec" 2
"332" 5.80958333333333 283.302083333333 282.167916666667 92.85 0.2 4.6034889125 283.270454583333 281.972347083333 91.7917518333333 12.791869659 102625.086 "autumn" "Nov" 4
"333" 4.31833333333333 286.65 283.349583333333 81.7291666666667 0 3.68428619166667 286.62234 283.188457916667 80.584632625 0.8748790429 102074.414 "summer" "Jun" 4
"334" 6.42041666666667 277.345 275.615416666667 88.5833333333333 8.6 6.76092544583333 277.756635416667 275.4519925 85.1151099583333 192.569382562 99751.414 "autumn" "Dec" 4
"335" 6.3875 276.697083333333 276.024583333333 95.3625 27.8 6.8453647375 277.517658333333 275.06138 84.1897402916667 213.79004236 99253.16 "winter" "Feb" 4
"336" 2.34458333333333 290.812916666667 288.60375 87.7 0.2 2.1441302125 292.100587083333 289.257394583333 85.1193305 0.480293257 101981.88 "summer" "Aug" 3
"338" 3.98583333333333 286.7925 284.401666666667 86.575 0.4 3.24637073333333 287.201190416667 283.915924166667 81.7427310833333 0.14138930352 102149.52 "summer" "Jun" 4
"339" 2.45541666666667 288.355 287.3775 94.0041666666667 0.4 2.66056364166667 289.8732575 287.79510625 88.1244804166667 1.996973864 101162.39 "spring" "May" 4
"340" 6.53458333333333 277.525833333333 275.20375 85.1208333333333 6.4 6.04233719583333 277.681273333333 275.1355575 83.8385152083333 135.401245023 99959.23 "winter" "Jan" 4
"341" 6.19708333333333 280.015 278.45875 90.0583333333333 20.5 5.9378494125 280.085450833333 278.513600416667 90.12841525 246.01635173 98004.61 "autumn" "Dec" 3
"342" 3.53458333333333 276.1875 274.112916666667 86.4708333333333 2.8 3.22714939583333 276.33366 274.458674166667 87.624005625 11.66729981948 101119.76 "autumn" "Nov" 4
"343" 3.75083333333333 278.850833333333 274.334583333333 73.6041666666667 0.6 3.24726211666667 278.928388333333 274.8165475 75.5331486666667 11.11366179 101686.81 "spring" "Apr" 4
"344" 2.88166666666667 289.166666666667 285.532916666667 80.4958333333333 0 2.62788172666667 288.654700833333 285.627844166667 83.200396625 0.4489304396 101352.48 "summer" "Aug" 4
"345" 2.87916666666667 290.749166666667 287.115 81.05 0.2 2.41557325 292.5248075 287.170533333333 73.7356278333333 0.012728751466 101409.53 "summer" "Jun" 4
"346" 2.04333333333333 281.18875 279.945 92.3416666666667 0.2 2.42120195333333 279.67747375 277.97284625 89.2452998333333 0.036442055 102603.945 "winter" "Feb" 3
"347" 3.18375 287.7975 286.21875 90.7916666666667 0 3.2223655375 287.70881625 286.023723333333 90.2513716666667 0.1582570341 102409.78 "autumn" "Oct" 3
"348" 2.52916666666667 269.478333333333 267.11375 84.4125 0 2.027301875 270.16059625 267.088662916667 78.3586536666667 0 102776.664 "winter" "Jan" 2
"350" 3.05416666666667 288.84625 284.279583333333 75.525 0.2 3.19807715 290.4647175 284.161302916667 69.4865045416667 0 101981.68 "summer" "Jun" 4
